question_id,algebraic_word_problem,reference_answer,step_by_step_solution,predicted_answer,topic,difficulty,rougeL_score,bleu_score
419,"A rectangle has a perimeter of 50 cm. If its length is 20 cm, what is its width?",5 cm,"Perimeter = 2(length + width). So, 50 = 2(20 + width). Thus, 25 = 20 + width, so width = 5 cm.","Solve the following math problem: A rectangle has a perimeter of 50 cm. If its length is 20 cm, what is its width?
Answer: Let the width of the rectangle be w. We know that the perimeter of a rectangle is given by the formula P = 2(l + w), where P is the perimeter, l is the length, and w is the width. Substituting the given values, we get:
50 = 2(20 + w)
Simplifying the equation, we get:
25 = 20 + w
Subtracting 20 from both sides, we get:
w = 5
Therefore, the width of the rectangle is 5 cm. The answer is 5 cm.",Geometry,Hard,0.03773584905660378,5.6383456886193345e-232
420,"If a triangle has sides of length 3 cm, 4 cm, and 5 cm, what is its area?",6 cm²,Using Heron's formula: s = (3 + 4 + 5) / 2 = 6; Area = √(s(s - a)(s - b)(s - c)) = √(6(6 - 3)(6 - 4)(6 - 5)) = √(6*3*2*1) = 6 cm².,"Solve the following math problem: If a triangle has sides of length 3 cm, 4 cm, and 5 cm, what is its area?
Answer: We can use Heron's formula to find the area of this triangle. First, we need to find the semiperimeter, which is half the perimeter of the triangle. The perimeter is the sum of the lengths of the sides, so $3+4+5=12$. Therefore, the semiperimeter is $12/2=6$. Now we can use Heron's formula, which states that the area of a triangle with sides of length $a$, $b$, and $c$ is given by:
$$
\sqrt{s(s-a)(s-b)(s-c)}
$$
where $s$ is the semiperimeter. Plugging in the",Geometry,Hard,0.016806722689075633,0.0
421,A student scores 85% on a test that has 50 questions. How many questions did he answer correctly?,42.5 questions (or 43 questions rounded),Correct answers = 85% of 50 = 0.85 * 50 = 42.5 questions.,"Solve the following math problem: A student scores 85% on a test that has 50 questions. How many questions did he answer correctly?
Answer: To find the number of questions answered correctly, we need to calculate 85% of 50.
85% of 50 = (85/100) x 50
= 42.5
Therefore, the student answered 42 questions correctly.
The answer is 42.",Percentage Problems,Hard,0.09090909090909091,8.651185699279904e-232
422,"If a book originally costs $30 and is on sale for 15% off, what is the sale price?",$25.50,Discount = 0.15 * 30 = 4.5; Sale price = 30 - 4.5 = 25.5.,"Solve the following math problem: If a book originally costs $30 and is on sale for 15% off, what is the sale price?
Answer: To find the sale price, we need to multiply the original price by the discount percentage and then subtract that result from the original price. 
15% of $30 is $4.50. 
So, the sale price is $30 - $4.50 = $25.50. 
Therefore, the sale price of the book is $25.50.",Discount,Hard,0.05194805194805195,0.0
423,"If a train travels 200 miles at a speed of 50 mph, how long does the trip take?",4 hours,Time = Distance / Speed = 200 miles / 50 mph = 4 hours.,"Solve the following math problem: If a train travels 200 miles at a speed of 50 mph, how long does the trip take?
Answer: To solve the problem, we can use the formula: time = distance ÷ speed.
Substituting the given values, we get: time = 200 miles ÷ 50 mph = 4 hours.
Therefore, the trip takes 4 hours.
The answer is 4 hours.",Distance-Rate-Time,Hard,0.06451612903225806,6.4162308992004585e-232
424,"If a box contains 8 red marbles, 4 blue marbles, and 2 green marbles, what is the probability of picking a blue marble?",0.2,Total marbles = 8 + 4 + 2 = 14. Probability of blue = Number of blue marbles / Total marbles = 4/14 = 0.2.,"Solve the following math problem: If a box contains 8 red marbles, 4 blue marbles, and 2 green marbles, what is the probability of picking a blue marble?
Answer: To find the probability of picking a blue marble, we need to know the total number of marbles in the box. The box contains 8 + 4 + 2 = 14 marbles in total. The number of blue marbles is 4. Therefore, the probability of picking a blue marble is 4/14 or 2/7. The answer is 2/7.",Probability,Hard,0.022727272727272724,0.0
425,"If a student scores 90% on 4 tests and 80% on 3 tests, what is their overall average score?",86.29%,Total score = 90 * 4 + 80 * 3 = 360 + 240 = 600. Total tests = 4 + 3 = 7. Average = 600 / 7 ≈ 86.29%.,"Solve the following math problem: If a student scores 90% on 4 tests and 80% on 3 tests, what is their overall average score?
Answer: To find the overall average score, we need to find the total points earned and divide it by the total number of tests taken. Let's assume that each test is worth 100 points. 

For the 4 tests where the student scored 90%, they earned a total of 360 points (90% x 100 points x 4 tests). For the 3 tests where the student scored 80%, they earned a total of 240 points (80% x 100 points x 3 tests). 

The total points earned is 360 + 240 = 600 points. The total number of tests taken",Average,Hard,0.0,0.0
426,"If 5 workers can complete a task in 12 hours, how many hours will it take 3 workers to complete the same task?",20 hours,Total work = 5 workers * 12 hours = 60 worker-hours. For 3 workers: Time = Total work / Number of workers = 60 / 3 = 20 hours.,"Solve the following math problem: If 5 workers can complete a task in 12 hours, how many hours will it take 3 workers to complete the same task?
Answer: Let the amount of work to be done be represented by W. Then, we can say that 5 workers can do W amount of work in 12 hours. This means that the rate of work of each worker is W/5/12. 
To find out how long it will take 3 workers to complete the same amount of work, we can use the formula: 
(rate of work) x (amount of work) x (time) = 1
Substituting the values we know, we get: 
(W/5/12) x W x t = 1
Simplifying the equation, we get: 
t = (5/12) x",Work and Time,Hard,0.015503875968992248,5.448548490014436e-232
427,The circumference of a circle is 31.4 cm. What is the radius?,5 cm,"Circumference = 2πr. So, 31.4 = 2πr. Thus, r = 31.4 / (2π) = 5 cm.","Solve the following math problem: The circumference of a circle is 31.4 cm. What is the radius?
Answer: To find the radius of a circle given its circumference, we can use the formula:

Circumference = 2 * π * radius

Given that the circumference is 31.4 cm, we can plug it into the formula and solve for the radius:

31.4 cm = 2 * π * radius

To isolate the radius, we divide both sides of the equation by 2π:

radius = 31.4 cm / (2 * π)

Using an approximation of π as 3.14, we can calculate the radius:

radius ≈ 31.4 cm / (2 *",Geometry,Hard,0.020202020202020204,5.6645104083792066e-232
428,"A store sells 3 types of apples: red, green, and yellow. If 40% are red, 35% are green, and the rest are yellow, what percentage of the apples are yellow?",25%,Percentage of yellow = 100% - (40% + 35%) = 25%.,"Solve the following math problem: A store sells 3 types of apples: red, green, and yellow. If 40% are red, 35% are green, and the rest are yellow, what percentage of the apples are yellow?
Answer: To find the percentage of yellow apples, we need to subtract the percentages of red and green apples from 100% since they make up the entirety of the apples. 
Percentage of yellow apples = 100% - 40% - 35% = 25%
Therefore, 25% of the apples are yellow.",Percentage Problems,Hard,0.02469135802469136,6.017810420952586e-232
429,A triangle has a base of 10 cm and a height of 6 cm. What is its area?,30 cm²,Area = 1/2 × base × height = 1/2 × 10 × 6 = 30 cm².,"Solve the following math problem: A triangle has a base of 10 cm and a height of 6 cm. What is its area?
Answer: The area of a triangle is given by the formula A = (1/2)bh, where b is the base and h is the height. Substituting the given values, we get A = (1/2)(10 cm)(6 cm) = 30 cm^2. Therefore, the area of the triangle is 30 square centimeters.",Geometry,Hard,0.052631578947368425,6.276156094153475e-232
430,"A man is 4 times as old as his son. In 10 years, he will be twice as old as his son. How old are they now?","Father is 40, son is 10.","Let son's age = x. Father's age = 4x. In 10 years: 4x + 10 = 2(x + 10). Solving gives 4x + 10 = 2x + 20; thus, 2x = 10, so x = 5. Father is 20 and son is 5.","Solve the following math problem: A man is 4 times as old as his son. In 10 years, he will be twice as old as his son. How old are they now?
Answer: Let the son's age be x. Then the man's age is 4x.
In 10 years, the son's age will be x+10 and the man's age will be 4x+10.
We know that in 10 years, the man's age will be twice as old as his son, so we can write the equation:
4x+10 = 2(x+10)
Simplifying and solving for x, we get:
2x = 10
x = 5
So the son is 5 years old and the man is 20 years old.
The answer is: The son is",Age Problems,Hard,0.06015037593984962,1.795851730621153e-155
431,"If a cylinder has a radius of 3 cm and a height of 10 cm, what is its volume?",94.2 cm³,Volume = πr²h = π(3)²(10) = π(9)(10) ≈ 94.2 cm³.,"Solve the following math problem: If a cylinder has a radius of 3 cm and a height of 10 cm, what is its volume?
Answer: The formula for the volume of a cylinder is V = πr²h, where r is the radius and h is the height. Plugging in the given values, we get V = π(3²)(10) = 90π cubic centimeters. Therefore, the volume of the cylinder is 90π cubic centimeters.",Geometry,Hard,0.0273972602739726,0.0
432,"A student scores 88, 92, 85, and 90 on four tests. What is their average score?",88.75,Average = (88 + 92 + 85 + 90) / 4 = 355 / 4 = 88.75.,"Solve the following math problem: A student scores 88, 92, 85, and 90 on four tests. What is their average score?
Answer: To find the average score, we need to add up all the scores and divide by the number of tests taken. Adding the scores, we get 88 + 92 + 85 + 90 = 355. Since there are 4 tests, we divide the sum by 4 to get the average score. 355 ÷ 4 = 88.75. 

Therefore, the average score is 88.75.",Average,Hard,0.04878048780487806,0.0
433,"If a product costs $80 and is marked up by 25%, what is the selling price?",$100,Markup = 0.25 * 80 = 20; Selling price = 80 + 20 = 100.,"Solve the following math problem: If a product costs $80 and is marked up by 25%, what is the selling price?
Answer: To find the selling price, we need to add the markup to the cost price. The markup is 25% of $80, which is $20. Therefore, the selling price is $80 + $20 = $100.
The answer is $100.",Markup,Hard,0.03389830508474576,0.0
434,"If a train leaves a station at 3 PM traveling at 70 mph, what time will it arrive at a destination 280 miles away?",5 PM,Time = Distance / Speed = 280 / 70 = 4 hours. Arrival time = 3 PM + 4 hours = 7 PM.,"Solve the following math problem: If a train leaves a station at 3 PM traveling at 70 mph, what time will it arrive at a destination 280 miles away?
Answer: To solve this problem, we need to use the formula: distance = rate x time. We know the distance is 280 miles and the rate is 70 mph, so we can solve for time:
distance = rate x time
280 = 70t
t = 4
Therefore, the train will take 4 hours to travel 280 miles. If it leaves at 3 PM, it will arrive at 7 PM. The answer is 7 PM.",Distance-Rate-Time,Hard,0.019801980198019806,5.7187224260924895e-232
435,"If an item is priced at $120 after a 20% discount, what was the original price?",$150,"Let original price = x. So, 0.8x = 120, hence x = 120 / 0.8 = 150.","Solve the following math problem: If an item is priced at $120 after a 20% discount, what was the original price?
Answer: Let the original price be $x. Then, applying the 20% discount means the discounted price is 80% of the original price, or $120. This can be written as:

0.8x = 120

To solve for x, we can divide both sides by 0.8:

x = 150

Therefore, the original price was $150.",Discount,Hard,0.027027027027027025,0.0
436,"If a square's area is 64 cm², what is the length of one side?",8 cm,"Area = side², so side = √64 = 8 cm.","Solve the following math problem: If a square's area is 64 cm², what is the length of one side?
Answer: To find the length of one side of the square, we need to take the square root of the area. The square root of 64 is 8, so the length of one side of the square is 8 cm.
The answer is 8 cm.",Geometry,Hard,0.059701492537313446,6.441148769597431e-232
