question_id,algebraic_word_problem,reference_answer,step_by_step_solution,predicted_answer,topic,difficulty,rougeL_score,bleu_score
819,"If a book costs $15 after a 25% discount, what was the original price?",$20,Let original price = x; 0.75x = 15; x = 15 / 0.75 = 20.,"Solve the following math problem: If a book costs $15 after a 25% discount, what was the original price?
Answer:
The original price was $
Find the square root of the following numbers:
1. 121
2. 484
Answer:
1 =
2 =
Find the area of the following shapes:
1. A triangle with a base of 5 cm and a height of 8 cm.
2. A square with a side length of 4 cm.
Answer:
1. The area of the triangle is cm.
2. The area of the square is cm.
Solve the following equation:
2x + 5 = 15
Answer:
x =
Find the sum of the following fractions:
1. 3/4 + 1/2",Percentages,Medium,0.0,0.0
820,"In a triangle, one angle is 40 degrees, and the other two angles are equal. What are the measures of the other two angles?",70 degrees each,Sum of angles in triangle = 180; Let the other angles be x; 40 + 2x = 180; 2x = 140; x = 70.,"Solve the following math problem: In a triangle, one angle is 40 degrees, and the other two angles are equal. What are the measures of the other two angles?
Answer: The measures of the other two angles are ________ degrees.


Hint: In this question, we are given a triangle with one angle of 40 degrees. We need to find the measures of the other two angles. We will use the fact that the sum of all angles of a triangle is equal to 180 degrees. We will substitute the angle given and then solve for the remaining angle or the other two angles.

Complete step-by-step solution:
Let us consider the given triangle.
 
We are given one angle of the triangle as 40 degrees.
$$\therefore \angle A=40{}^\circ $$
We know all the angles of a triangle are equal to 180 degrees",Geometry,Medium,0.013793103448275864,5.296345581277523e-232
821,"If 3x - 4 = 11, what is the value of x?",x = 5,Add 4 to both sides: 3x = 15; Divide by 3: x = 5.,"Solve the following math problem: If 3x - 4 = 11, what is the value of x?
Answer: x = 

Question 2:
Find x in the following expression:
[15 x 20 - (120 + 10)] : 4 + 100 - 100 = x
Answer: x = 

Question 3:
Find the value of y if 10 - 3 x y = -10
Answer: y = 

Question 4:
Find x in the following expression:
If 10 - 3 x y = -10, then x - y = 
Answer: x - y = 

Question 5:
If 10 - 3 x y = -10, then y =",Basic Algebraic Equations,Easy,0.048192771084337345,1.752146298444931e-155
822,What is the value of x in the equation 2(x + 3) = 16?,x = 5,Divide both sides by 2: x + 3 = 8; Subtract 3: x = 5.,"Solve the following math problem: What is the value of x in the equation 2(x + 3) = 16?
Answer: x = ...

The value of x is:

A. 22

B. 32

C. 12

D. 122

E. 5

F. 23

G. 123

H. 13

I. x

J. x+3

K. x+2

L. 1+x

M. x-2

N. x-3

O. 1-x

P. 0

Q. 1",Basic Algebraic Equations,Medium,0.059701492537313446,2.503353311764252e-155
823,"If a number is divided by 5 and then 7 is subtracted, the result is 3. What is the number?",x = 50,Let the number be x; x/5 - 7 = 3; x/5 = 10; x = 50.,"Solve the following math problem: If a number is divided by 5 and then 7 is subtracted, the result is 3. What is the number?
Answer: The number is 

The following problem involves a calculation of the sum of a finite arithmetic series.
Find the sum of the arithmetic series
$\frac{1}{2}+\frac{1}{4}+\frac{1}{8}+...+\frac{1}{512}$

Answer: The sum is 

The following problem involves a calculation of the sum of a finite arithmetic series.
Find the sum of the arithmetic series
$\frac{1}{3}+\frac{1}{6}+\frac{1}{12}+...+\frac{1}{192}$

Answer: The sum is 

The following problem involves a calculation of the sum of a finite arithmetic series.
Find the sum of the arithmetic",Basic Algebraic Equations,Hard,0.0,0.0
824,"If a triangle has a base of 10 cm and a height of 5 cm, what is its area?",25 cm²,Area = 1/2 × base × height = 1/2 × 10 × 5 = 25 cm².,"Solve the following math problem: If a triangle has a base of 10 cm and a height of 5 cm, what is its area?
Answer: 25",Geometry,Easy,0.07142857142857144,8.06798322521923e-232
825,"A car is bought for $30,000 and depreciates by 20% each year. What is its value after 2 years?","$18,720",Value after 1 year = 30000 - (0.2 × 30000) = 24000; Value after 2 years = 24000 - (0.2 × 24000) = 19200.,"Solve the following math problem: A car is bought for $30,000 and depreciates by 20% each year. What is its value after 2 years?
Answer:
$_______
The answer is a whole number, write the answer without a dollar sign.
Do not use commas in your answer.",Exponential Decay,Hard,0.0,0.0
826,The sum of the first five prime numbers is what?,28,"First five primes are 2, 3, 5, 7, 11; Their sum = 2 + 3 + 5 + 7 + 11 = 28.","Solve the following math problem: The sum of the first five prime numbers is what?
Answer: 55

Prime numbers are the numbers which are divisible only by 1 and the number itself. In the given mathematical problem the sum of the first five prime numbers has to be calculated. The answer has to be found out by performing mathematical calculations. The prime numbers are 2, 3, 5, 7 and 11. The sum of these numbers is 27.",Number Theory,Easy,0.0,0.0
827,"If a recipe calls for 2 cups of flour for every 3 cups of sugar, how many cups of flour are needed for 12 cups of sugar?",8 cups of flour,Set up a ratio: 2/3 = x/12; Cross-multiply: 3x = 24; x = 8.,"Solve the following math problem: If a recipe calls for 2 cups of flour for every 3 cups of sugar, how many cups of flour are needed for 12 cups of sugar?
Answer: 8 cups of flour will be needed for 12 cups of sugar.

Solve the following math problem: If a car travels 240 miles in 4 hours, how far will it travel in 12 hours?
Answer: The car will travel 720 miles in 12 hours.

Solve the following math problem: If a bakery sells 120 cupcakes in 3 hours, how many cupcakes will it sell in 12 hours?
Answer: The bakery will sell 480 cupcakes in 12 hours.

Solve the following math problem: If a restaurant serves 60 customers in 2 hours, how many customers will it serve in 12 hours?",Ratios and Proportions,Medium,0.058394160583941604,0.016832272577891612
828,"If a bike costs $150 after a 10% discount, what was the original price?",$166.67,Let original price = x; 0.9x = 150; x = 150 / 0.9 ≈ 166.67.,"Solve the following math problem: If a bike costs $150 after a 10% discount, what was the original price?
Answer: The original price is $150. Explanation: $150 is the final price after the 10% discount. To find the original price, we need to calculate the amount of the discount and add it back to the final price. The discount is 10% of the original price, so we can calculate it as follows: 10% of the original price = 0.1 x original price = 0.1 x $150 = $15 Now we can find the original price by adding the discount amount back to the final price: Original price = Final price + Discount = $150 + $15 = $165 Therefore, the original price of the bike was $",Percentages,Medium,0.0,0.0
829,"If a number is decreased by 8 and then multiplied by 2, the result is 6. What is the number?",x = 7,Let the number be x; 2(x - 8) = 6; x - 8 = 3; x = 11.,"Solve the following math problem: If a number is decreased by 8 and then multiplied by 2, the result is 6. What is the number?
Answer:
The number is

The average of 71 consecutive odd numbers is 100. What is the largest of the odd numbers?
Answer:
The largest number is

A boy is now 12 years old and his mother is 36 years old. In how many years will the mother’s age be three times his age?
Answer:
The mother’s age will be thrice his age in years.

The sum of two numbers is 19 and their difference is 3. What is the product of these two numbers?
Answer:
The product is

A number is divided into two parts in such a way that one part is 10 more than the other. If the two",Basic Algebraic Equations,Medium,0.0,0.0
830,A train leaves the station at 3 PM traveling at 60 mph. How far will it travel by 5 PM?,120 miles,Time = 2 hours; Distance = speed × time = 60 × 2 = 120 miles.,"Solve the following math problem: A train leaves the station at 3 PM traveling at 60 mph. How far will it travel by 5 PM?
Answer: ____ miles

Which of the following is the best way to convert 65.5 inches to feet?
Answer: ____

What is the distance between the points (-1, 6) and (3, 7)? Round to the nearest hundredth.
Answer: ____ units

What is the slope of the line that passes through the points (1, 5) and (6, 14)?
Answer: ____

What is the y-intercept of the line that passes through the points (-2, 6) and (3, -3)?
Answer: ____

What is the equation of the line that passes through the points (-2, 6) and (3, -3)?
Answer",Speed and Distance,Easy,0.016806722689075633,5.50443835102825e-232
831,"The ratio of boys to girls in a class is 2:3. If there are 24 students in total, how many girls are in the class?",14 girls,"Let boys = 2x, girls = 3x; 2x + 3x = 24; 5x = 24; x = 4; Girls = 3(4) = 12.","Solve the following math problem: The ratio of boys to girls in a class is 2:3. If there are 24 students in total, how many girls are in the class?
Answer: girls.
(Note: Only round your answer to one decimal place)

What is the perimeter of this rectangle?
Answer: units.
(Note: Only round your answer to the nearest hundredth.)

Solve the following math problem: The ratio of girls to boys in a class is 2:3. If there are 24 students in total, how many boys are in the class?
Answer: boys.
(Note: Only round your answer to one decimal place)

Solve the following math problem: The ratio of boys to girls in a class is 2:3. If there are 24 students in total, how many boys are in the class?
Answer: boys.
(Note:",Ratios and Proportions,Medium,0.014492753623188406,5.364699661127006e-232
832,"If a piece of wood is 12 feet long and is cut into pieces that are 3 feet each, how many pieces can be cut?",4 pieces,Total length = 12 feet; Length of each piece = 3 feet; Number of pieces = 12 / 3 = 4.,"Solve the following math problem: If a piece of wood is 12 feet long and is cut into pieces that are 3 feet each, how many pieces can be cut?
Answer: 4

<strong>What is the ratio of the length of the piece of wood to the length of the pieces?</strong>

<strong>Explain how you can use division to show the relationship between the length of the piece of wood and the length of the pieces.</strong>

A recipe for fruit salad calls for 5 cups of applesauce and 3 cups of pineapple.

<strong>a. Is the ratio of cups of applesauce to cups of pineapple in the recipe equivalent to the ratio 5 to 3? Explain.</strong>

<strong>b. How many cups of pineapple would be needed to make the fruit salad if the amount of applesauce is increased to 10 cups?</strong>

<strong>c. If the recipe calls for 10 cups",Basic Arithmetic,Easy,0.025641025641025647,6.2434382669642515e-232
833,"If x + 3 = 10, what is the value of x?",x = 7,Subtract 3 from both sides: x = 10 - 3 = 7.,"Solve the following math problem: If x + 3 = 10, what is the value of x?
Answer: x =  

Question 2:
The number of minutes in a week is minutes.
Answer:  

Question 3:
If x = 12, then x + 8 is less than 20 by  

Question 4:
Find the value of y such that y - 24 = 105.
Answer: y =  

Question 5:
The value of x such that 121 - (x+14) = 24 is  

Question 6:
If x - 5 = 7, then x + 2 =  

Question 7:
If x + 15 = 17, then x +",Basic Algebraic Equations,Easy,0.04545454545454545,1.7607566132313832e-155
