question_id,algebraic_word_problem,reference_answer,step_by_step_solution,predicted_answer,topic,difficulty,rougeL_score,bleu_score
148,"If a school has 300 students and 25% of them are in the band, how many students are in the band?",75 students,Students in the band = 300 * 0.25 = 75,"Solve the following math problem: If a school has 300 students and 25% of them are in the band, how many students are in the band?
Answer: 75
How did I get this answer?
The 25% of 300 students that are in the band equals 75. To get the answer, I took 300 and multiplied it by 0.25 (25% in decimal form).

## 4 thoughts on “How to Solve Percent Problems”
Thank you!!!
I always get confused and I finally understand it!
Thank you!
This helped me a lot with my test.",Percentage Problems,Medium,0.042553191489361694,6.995501686664742e-232
149,"If a recipe requires 4 cups of flour to make 2 cakes, how much flour is needed for 5 cakes?",10 cups,Flour for 5 cakes = (4/2) * 5 = 10 cups,"Solve the following math problem: If a recipe requires 4 cups of flour to make 2 cakes, how much flour is needed for 5 cakes?
Answer:
5 × 4 / 2 = 10 cups of flour

## A family of four eats 12 hamburgers for dinner. If each person eats the same amount of hamburgers, how many hamburgers did each person eat?
Answer:
12 / 4 = 3 hamburgers

## A painter uses 6 gallons of paint to cover 320 square feet. How many gallons of paint will be used to cover 1,200 square feet?
Answer:
6 × 1,200 / 320 = 22.5 gallons of paint

## A car travels 300 miles in 5 hours. How fast",Ratios,Medium,0.03603603603603604,1.6434963801736401e-155
150,"A fruit basket contains 12 apples, 8 oranges, and 4 bananas. What fraction of the fruits are apples?",12/24 or 1/2,"Total fruits = 12 + 8 + 4 = 24
Fraction of apples = 12 / 24 = 1/2","Solve the following math problem: A fruit basket contains 12 apples, 8 oranges, and 4 bananas. What fraction of the fruits are apples?
Answer:
A fruit basket contains 12 apples, 8 oranges, and 4 bananas. What fraction of the fruits are apples?
Solution
Fruit basket contains 12 apples, 8 oranges, and 4 bananas.
Total fruits = 12 + 8 + 4 = 24
Fruits are apples = 12
Fraction of fruits are apples = 12/24 = 1/2
The fraction of fruits are apples = 1/2
Question 2:
Solve the following math problem: There are 30 students in a class, and 15 of them are boys. What fraction of the class are girls?",Fractions,Medium,0.07142857142857142,6.659801989051833e-232
151,A man buys a shirt for $80 and sells it at a 25% profit. What is the selling price?,$100,"Profit = 25% of 80 = 0.25 * 80 = $20
Selling price = 80 + 20 = $100","Solve the following math problem: A man buys a shirt for $80 and sells it at a 25% profit. What is the selling price?
Answer:
The selling price of the shirt is $100.
Step-by-step explanation:
25% of 80 is 20. 20+80=100.",Profit and Loss,Medium,0.04347826086956522,0.0
152,"If a car travels 90 miles in 1.5 hours, what is its speed in miles per hour?",60 miles per hour,Speed = Distance / Time = 90 / 1.5 = 60 miles per hour,"Solve the following math problem: If a car travels 90 miles in 1.5 hours, what is its speed in miles per hour?
Answer:
Distance = Speed * Time
Speed = Distance/Time
90 miles/1.5 hours = 60 mph",Distance-Rate-Time,Easy,0.14634146341463414,3.2495743136156002e-155
153,"A family spends 30% of their income on rent. If their monthly income is $4,000, how much do they spend on rent?","$1,200","Rent = 30% of 4000 = 0.30 * 4000 = $1,200","Solve the following math problem: A family spends 30% of their income on rent. If their monthly income is $4,000, how much do they spend on rent?
Answer: $4,000 x 30% = $1,200

## Related Posts
- A family spends 30% of their income on rent. If their monthly income is $4,000, how much do they spend on rent?
- A family spends 30% of their income on rent. If their monthly income is $4,000, how much do they spend on rent?
- The cost of a meal at a restaurant is $42.50. If 16% tax is added to the meal, what is the total cost of the meal?
- The cost of a meal at a restaurant is $42.50.",Percentage Problems,Medium,0.032520325203252036,5.50443835102825e-232
154,"The ratio of boys to girls in a school is 7:5. If there are 420 boys, how many girls are there?",300 girls,"Boys to girls ratio = 7:5
Let number of girls = g
7/5 = 420/g
Cross multiply: 7g = 5 * 420
Solve for g: g = 300","Solve the following math problem: The ratio of boys to girls in a school is 7:5. If there are 420 boys, how many girls are there?
Answer:
180
Step-by-step explanation:
Given,
Ratio of boys to girls = 7 : 5
No. of boys = 420
No. of girls = ?
As,
7x = 420
x = 420/7
= 60
So,
No. of girls = 5x = 5 × 60 = 300
Therefore,
No. of girls = 300
Learn More:
The ratio of girls to boys in a school is 7:5. The school has 420 girls. How many boys does the school have?
Answer:
300 boys",Ratio and Proportion,Medium,0.04040404040404041,6.768126973725375e-232
155,"A man is twice as old as his son. If the sum of their ages is 72, how old is each?","Father is 48 years old, son is 24 years old","Let son's age = x, then father's age = 2x
x + 2x = 72
3x = 72
x = 24
Father's age = 2 * 24 = 48","Solve the following math problem: A man is twice as old as his son. If the sum of their ages is 72, how old is each?
Answer: The son is 24, and the father is 48.
A man is twice as old as his son. If the sum of their ages is 72, how old is each?
Answer: The son is 24, and the father is 48.",Age Problems,Medium,0.18181818181818182,2.586917203527967e-155
156,A cyclist travels 15 miles per hour. How far can they travel in 3 hours?,45 miles,Distance = Speed * Time = 15 miles/hour * 3 hours = 45 miles,"Solve the following math problem: A cyclist travels 15 miles per hour. How far can they travel in 3 hours?
Answer: 45 miles

## How many hours does it take to drive 40 miles?
A cyclist travels 15 miles per hour. How far can they travel in 3 hours?
Answer: 45 miles

## How many hours does it take to drive 40 miles?
In order to determine how many hours it takes to travel 40 miles, we must first determine the average speed of the vehicle.

## The average car speed
The average speed of a car is 60 miles per hour. This means that it takes 1.67 miles to travel one hour.

## The average bike speed
The average speed of a bike is 15 miles",Distance-Rate-Time,Easy,0.031746031746031744,1.5771977473045076e-155
157,"A box contains 12 pencils. If you distribute 3 pencils to each student, how many students receive pencils?",4 students,Number of students = 12 / 3 = 4,"Solve the following math problem: A box contains 12 pencils. If you distribute 3 pencils to each student, how many students receive pencils?
Answer: 4 students receive pencils.
Solution:
- Division is shown by the symbol ÷ or “/”.
- 12 ÷ 3 = 4",Division,Easy,0.09756097560975609,2.6592760182644606e-155
158,A bottle holds 1.5 liters of juice. How many liters are there in 8 bottles?,12 liters,Total juice = 1.5 liters * 8 = 12 liters,"Solve the following math problem: A bottle holds 1.5 liters of juice. How many liters are there in 8 bottles?
Answer:",Multiplication,Easy,0.08333333333333334,8.510469113101058e-232
159,"If 5 workers can build a wall in 10 days, how many days will it take 10 workers to build the same wall?",5 days,"Work is inversely proportional to the number of workers
Days for 10 workers = (5 workers * 10 days) / 10 workers = 5 days","Solve the following math problem: If 5 workers can build a wall in 10 days, how many days will it take 10 workers to build the same wall?
Answer: 5 days
Explanation:
There are several ways to solve this problem. One way is to use a proportion. We know that if 5 workers can build a wall in 10 days, then 10 workers will build the same wall in half the time, or 5 days.
Another way to solve this problem is to use a formula. If we call the number of workers ""n"" and the number of days ""d"", then we can write the formula:
n * d = k
where k is a constant. In this case, we know that k is 50, because 5 * 10 = 50. So we can write:
n * d = 50",Work Problems,Medium,0.029411764705882353,1.501910334490268e-155
160,"A man buys a car for $20,000. After a year, its value decreases by 15%. What is the value of the car after a year?","$17,000","Depreciation = 15% of 20000 = 0.15 * 20000 = $3,000
Value after one year = 20000 - 3000 = $17,000","Solve the following math problem: A man buys a car for $20,000. After a year, its value decreases by 15%. What is the value of the car after a year?
Answer: $17,000
Explanation: The easiest way to calculate this is to multiply the original value of the car by 0.85. You can also multiply 20,000 by 0.15 to see how much the car has lost in value, then subtract that number from the original value to get the new value (20,000 – 3,000 = 17,000).
Solve the following word problem:
A man buys a car for $20,000. After a year, its value decreases by 15%. What is the value of the car after a year?
Answer: $17,",Percentage Problems,Medium,0.031746031746031744,5.539388921633538e-232
161,"If a triangle has a base of 10 cm and a height of 12 cm, what is its area?",60 square cm,Area = (1/2) * Base * Height = (1/2) * 10 * 12 = 60 square cm,"Solve the following math problem: If a triangle has a base of 10 cm and a height of 12 cm, what is its area?
Answer: The area of a triangle is 60 square centimeters.

## What is the area of a triangle with base 10 cm and height 12 cm?
A triangle with base 10 cm and height 12 cm has an area of 60 square centimeters.

## What is the formula for the area of a triangle?
The formula for the area of a triangle is A = 1/2bh, where A is the area, b is the base, and h is the height.

## How do you find the area of a triangle?
To find the area of a triangle, use the formula A = 1/2bh, where b is the base and",Geometry,Easy,0.04511278195488722,1.7054780580880171e-155
162,A train travels 300 miles in 5 hours. What is its speed?,60 miles per hour,Speed = Distance / Time = 300 / 5 = 60 miles per hour,"Solve the following math problem: A train travels 300 miles in 5 hours. What is its speed?
Answer: 60 mph

## 80000+
students realised their study objectives

## 4.5
average rating

## 87%
On-Time Delivery

## 8000+
active tutors are online",Distance-Rate-Time,Easy,0.09302325581395347,8.561894227089738e-232
163,"If the price of a TV is reduced by 20% and the new price is $800, what was the original price?","$1,000","Let original price = x
New price = x - 0.20x = 0.80x
0.80x = 800
x = 800 / 0.80 = $1,000","Solve the following math problem: If the price of a TV is reduced by 20% and the new price is $800, what was the original price?
Answer:
Let x = original price.
0.80 x = 800
x = 1000",Percentage Problems,Medium,0.0,0.0
164,"If the ratio of cats to dogs in a pet store is 2:3, and there are 30 dogs, how many cats are there?",20 cats,"Cats to dogs ratio = 2:3
Let number of cats = c
2/3 = c/30
Cross multiply: 3c = 2 * 30
Solve for c: c = 20","Solve the following math problem: If the ratio of cats to dogs in a pet store is 2:3, and there are 30 dogs, how many cats are there?
Answer: 20 cats
Explanation: The ratio of cats to dogs is 2:3. This means that for every 5 animals, 2 are cats and 3 are dogs. If there are 30 dogs, then there must be 20 cats.
This is an example of a ratio problem. To solve a ratio problem, you need to find the relationship between the two quantities. In this case, the ratio of cats to dogs is 2:3, which means that for every 5 animals, 2 are cats and 3 are dogs.
If there are 30 dogs, then there must be 20 cats. This is because the ratio of cats to dogs is 2:3,",Ratio and Proportion,Medium,0.028368794326241138,1.5295725212469565e-155
165,A field is 40 meters long and 30 meters wide. What is its perimeter?,140 meters,Perimeter = 2(Length + Width) = 2(40 + 30) = 140 meters,"Solve the following math problem: A field is 40 meters long and 30 meters wide. What is its perimeter?
Answer:
140 meters
Step-by-step explanation:
First find the perimeter of the field.
Perimeter of a rectangle = 2(L + W)
Perimeter = 2(40 + 30)
Perimeter = 2(70)
Perimeter = 140 meters",Geometry,Easy,0.07692307692307693,2.4962878878683494e-155
